query,markup
mobil масло 4 л,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
lowenbrau пиво 1л,"[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 17, 'B-VOLUME')]"
капель порошок 400 г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
"джинсы 34, шт","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
lm смазка 7574 шт,"[(0, 2, 'B-BRAND'), (3, 9, 'B-TYPE'), (10, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME')]"
прихлоп слайм 1 шт,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
"первый вкус молоко 3,2% 1л","[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 18, 'B-TYPE'), (19, 23, 'B-PERCENT'), (24, 26, 'B-VOLUME')]"
"первый вкус молоко 3,2 % 1л","[(0, 6, 'B-BRAND'), (7, 11, 'I-BRAND'), (12, 18, 'B-TYPE'), (19, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT'), (25, 27, 'B-VOLUME')]"
maggi бульон 10г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
cesar корм 20%,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 14, 'B-PERCENT')]"
cesar корм 20 %,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 13, 'B-PERCENT'), (14, 15, 'I-PERCENT')]"
ручка 5 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
увелка горох 80г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
"burn напиток 0,449л","[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 19, 'B-VOLUME')]"
мячи 6 шт,"[(0, 4, 'B-TYPE'), (5, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME')]"
сладонеж вафли 170г,"[(0, 8, 'B-BRAND'), (9, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
"любимый сок 1,93л","[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 17, 'B-VOLUME')]"
соль 1кг,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
томское молоко тан 1% 900мл,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 18, 'B-TYPE'), (19, 21, 'B-PERCENT'), (22, 27, 'B-VOLUME')]"
томское молоко тан 1 % 900мл,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 18, 'B-TYPE'), (19, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 28, 'B-VOLUME')]"
rich нектар 1Л,"[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 14, 'B-VOLUME')]"
nissan масло 1л,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 15, 'B-VOLUME')]"
карты 54шт,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
яблоки 1 кг,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
косметика 30088 шт,"[(0, 9, 'B-TYPE'), (10, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
хлебопек хлеб 400г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
мармелад 200г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
простоквашино сырок 40 г,"[(0, 13, 'B-BRAND'), (14, 19, 'B-TYPE'), (20, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
гвозди 1кг,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
5 морей шпроты 160г,"[(0, 1, 'B-BRAND'), (2, 7, 'I-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
до встречи тархун 1.5л,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
даниссимо 105г,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME')]"
"drive me энергетический напиток 0,5 л","[(0, 5, 'B-BRAND'), (6, 8, 'I-BRAND'), (9, 23, 'B-TYPE'), (24, 31, 'I-TYPE'), (32, 35, 'B-VOLUME'), (36, 37, 'I-VOLUME')]"
lays 150 г,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
canon картридж 1 г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
deluxe краска 60 мл,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
бибер 100 г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
"el fresco лимонад 0,5л","[(0, 2, 'B-BRAND'), (3, 9, 'I-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"растишка коктейль 2,5% 210г","[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 22, 'B-PERCENT'), (23, 27, 'B-VOLUME')]"
"растишка коктейль 2,5 % 210г","[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT'), (24, 28, 'B-VOLUME')]"
"mars батончик 40,5г","[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
русское руно яйцо 10шт,"[(0, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"laimon orange напиток 0,33л","[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 21, 'B-TYPE'), (22, 27, 'B-VOLUME')]"
may island маска 25мл,"[(0, 3, 'B-BRAND'), (4, 10, 'I-BRAND'), (11, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
kleber крючки 3шт,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"махеевъ майонез 50,5% 200мл","[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 21, 'B-PERCENT'), (22, 27, 'B-VOLUME')]"
"махеевъ майонез 50,5 % 200мл","[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 28, 'B-VOLUME')]"
myllyn paras каша 500г,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
простоквашино сырок 40г,"[(0, 13, 'B-BRAND'), (14, 19, 'B-TYPE'), (20, 23, 'B-VOLUME')]"
papia бумага 12шт,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
kotanyi приправа 36г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 20, 'B-VOLUME')]"
крышка 200 мл,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
пикник тефтели 250г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
bluesky гель-лак 201 Г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
"гера удобрение 0,9кг","[(0, 4, 'B-BRAND'), (5, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
вкусные консервы шпроты 240 г,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 23, 'B-TYPE'), (24, 27, 'B-VOLUME'), (28, 29, 'I-VOLUME')]"
jazzway прожектор 1 г,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
от мартина чипсы 100Г,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
felix фиксатор 6мл,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
газ 70.5 л,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
"воздух водка 0,5л","[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
lavel мешок 1шт,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
parlo салфетки 3шт,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
ceresit грунтовка 5кг,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
din шайба 1шт,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
tom лонгслив 2157457077777 Л,"[(0, 3, 'B-BRAND'), (4, 12, 'B-TYPE'), (13, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
фрутилад батончик 30г,"[(0, 8, 'B-BRAND'), (9, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
хлеб 400г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
главпродукт крылышки 300г,"[(0, 11, 'B-BRAND'), (12, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
wurth очиститель 1 мл,"[(0, 5, 'B-BRAND'), (6, 16, 'B-TYPE'), (17, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
nivea бальзам 100мл,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
7up напиток 1л,"[(0, 3, 'B-BRAND'), (4, 11, 'B-TYPE'), (12, 14, 'B-VOLUME')]"
ricco майонез 67% 400мл,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-PERCENT'), (18, 23, 'B-VOLUME')]"
ricco майонез 67 % 400мл,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 24, 'B-VOLUME')]"
кольца 2 шт,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
термопаста 3г,"[(0, 10, 'B-TYPE'), (11, 13, 'B-VOLUME')]"
chirton освежитель 300 мл,"[(0, 7, 'B-BRAND'), (8, 18, 'B-TYPE'), (19, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME')]"
whiskas корм 85г,"[(0, 7, 'B-BRAND'), (8, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
"чудо творожок 4,2% 100г","[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 18, 'B-PERCENT'), (19, 23, 'B-VOLUME')]"
"чудо творожок 4,2 % 100г","[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 17, 'B-PERCENT'), (18, 19, 'I-PERCENT'), (20, 24, 'B-VOLUME')]"
"красный ключ вода 1,5 л","[(0, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
"фругурт йогурт 2,5% 250г","[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-PERCENT'), (20, 24, 'B-VOLUME')]"
"фругурт йогурт 2,5 % 250г","[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 25, 'B-VOLUME')]"
круассан 0% 60г,"[(0, 8, 'B-TYPE'), (9, 11, 'B-PERCENT'), (12, 15, 'B-VOLUME')]"
круассан 0 % 60г,"[(0, 8, 'B-TYPE'), (9, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 16, 'B-VOLUME')]"
ozera шоколад 90г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
гайка 320 Г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
поиск семена 1г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 15, 'B-VOLUME')]"
president сыр 100г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
бородино хлеб 400 Г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
"газ 10,5кг","[(0, 3, 'B-TYPE'), (4, 10, 'B-VOLUME')]"
махеевъ майонез 380г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
буренка сметана 15% 300г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 19, 'B-PERCENT'), (20, 24, 'B-VOLUME')]"
буренка сметана 15 % 300г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 18, 'B-PERCENT'), (19, 20, 'I-PERCENT'), (21, 25, 'B-VOLUME')]"
томер шоколад 90г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
снежок сметана 15% 200 г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-PERCENT'), (19, 22, 'B-VOLUME'), (23, 24, 'I-VOLUME')]"
снежок сметана 15 % 200 г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 17, 'B-PERCENT'), (18, 19, 'I-PERCENT'), (20, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
hatber тетрадь 100л,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
кэмми лапша 30шт,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 16, 'B-VOLUME')]"
мульти пульти 1шт,"[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 17, 'B-VOLUME')]"
"семена 0,5г","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
нежинское масло 5л,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 18, 'B-VOLUME')]"
"любимый сок 1,93Л","[(0, 7, 'B-BRAND'), (8, 11, 'B-TYPE'), (12, 17, 'B-VOLUME')]"
sebastea чай 100Г,"[(0, 8, 'B-BRAND'), (9, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
"tess чай 1,8г","[(0, 4, 'B-BRAND'), (5, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
bombbar батончик 60 г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
альт тетрадь 12 л,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
"крымское вино 11% 0,75л","[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-PERCENT'), (18, 23, 'B-VOLUME')]"
"крымское вино 11 % 0,75л","[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 24, 'B-VOLUME')]"
масло 200г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
timotei шампунь 400мл,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 21, 'B-VOLUME')]"
увелка каша 40г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
"pepsi вода 0,25л","[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 16, 'B-VOLUME')]"
"карачинская вода 1,5л","[(0, 11, 'B-BRAND'), (12, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
коровка из кореновки йогурт 450г,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 27, 'B-TYPE'), (28, 32, 'B-VOLUME')]"
"килька 2,5кг","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
haribo мармелад 80г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
kisskiss бальзам 2.8г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
шприц 3мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
"халзан пиво 0,45л","[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 17, 'B-VOLUME')]"
пемолюкс порошок 480г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
сэндвич 230г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
балтийский берег икра 480 г,"[(0, 10, 'B-BRAND'), (11, 16, 'I-BRAND'), (17, 21, 'B-TYPE'), (22, 25, 'B-VOLUME'), (26, 27, 'I-VOLUME')]"
"пилигрим вода 0,5л","[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
заря масло 82% 180г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 14, 'B-PERCENT'), (15, 19, 'B-VOLUME')]"
заря масло 82 % 180г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-TYPE'), (11, 13, 'B-PERCENT'), (14, 15, 'I-PERCENT'), (16, 20, 'B-VOLUME')]"
жидкость 1Л,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME')]"
high commissioner виски 1л,"[(0, 4, 'B-BRAND'), (5, 17, 'I-BRAND'), (18, 23, 'B-TYPE'), (24, 26, 'B-VOLUME')]"
чистюля губка 10шт,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
сваля сыр 50% 200г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 13, 'B-PERCENT'), (14, 18, 'B-VOLUME')]"
сваля сыр 50 % 200г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT'), (15, 19, 'B-VOLUME')]"
пирожки 75 г,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
фруктовая аллея мыло 90г,"[(0, 9, 'B-BRAND'), (10, 15, 'I-BRAND'), (16, 20, 'B-TYPE'), (21, 24, 'B-VOLUME')]"
гайка 1шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
селтинг крупа 900г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
"ячменное поле пиво 0,5л","[(0, 8, 'B-BRAND'), (9, 13, 'I-BRAND'), (14, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
кик мороженое 100г,"[(0, 3, 'B-BRAND'), (4, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
curtis чай 12шт,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
милка печенье 156Г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
витако сыр 400г,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
пакет 2 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
goodmark карандаши 04шт,"[(0, 8, 'B-BRAND'), (9, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
сыробогатов сыр 130г,"[(0, 11, 'B-BRAND'), (12, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
кедр круг абразивный 5 ШТ,"[(0, 4, 'B-BRAND'), (5, 9, 'B-TYPE'), (10, 20, 'I-TYPE'), (21, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME')]"
рикотта 1 кг,"[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
horeca select тортилья 8шт,"[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
сыр 45% 1кг,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT'), (8, 11, 'B-VOLUME')]"
сыр 45 % 1кг,"[(0, 3, 'B-TYPE'), (4, 6, 'B-PERCENT'), (7, 8, 'I-PERCENT'), (9, 12, 'B-VOLUME')]"
зубр наждачка 5шт,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
принцип печенье 400г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
"алексеевское молоко 8,5% 380г","[(0, 12, 'B-BRAND'), (13, 19, 'B-TYPE'), (20, 24, 'B-PERCENT'), (25, 29, 'B-VOLUME')]"
"алексеевское молоко 8,5 % 380г","[(0, 12, 'B-BRAND'), (13, 19, 'B-TYPE'), (20, 23, 'B-PERCENT'), (24, 25, 'I-PERCENT'), (26, 30, 'B-VOLUME')]"
клубника 1кг,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
за родину килька 240г,"[(0, 2, 'B-BRAND'), (3, 9, 'I-BRAND'), (10, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
лакра эмаль 3кг,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
"сенежская вода 0,5л","[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
pantene шампунь 400мл,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 21, 'B-VOLUME')]"
esse 11.22 Г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
пиканта фасоль 530Г,"[(0, 7, 'B-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
джелиссимо десерт 20г,"[(0, 10, 'B-BRAND'), (11, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
ремит колбаса 90Г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"callebaut шоколад 70,5% 0,4кг","[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 23, 'B-PERCENT'), (24, 29, 'B-VOLUME')]"
"callebaut шоколад 70,5 % 0,4кг","[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT'), (25, 30, 'B-VOLUME')]"
безмен 25кг,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
gillette станок 5шт,"[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
"юбка 28,5л","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME')]"
zewa полотенца 2шт,"[(0, 4, 'B-BRAND'), (5, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
дядя ваня перец 350 мл,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 15, 'B-TYPE'), (16, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
"веселый молочник молоко 2,5% 930мл","[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 23, 'B-TYPE'), (24, 28, 'B-PERCENT'), (29, 34, 'B-VOLUME')]"
"веселый молочник молоко 2,5 % 930мл","[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 23, 'B-TYPE'), (24, 27, 'B-PERCENT'), (28, 29, 'I-PERCENT'), (30, 35, 'B-VOLUME')]"
мартини 125 мл,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
салфетки 100шт,"[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME')]"
forest фисташки 25г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
чистая линия мороженое 80Г,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
кинто соус 195мл,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 16, 'B-VOLUME')]"
березкино сыр 60% 140г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 17, 'B-PERCENT'), (18, 22, 'B-VOLUME')]"
березкино сыр 60 % 140г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 23, 'B-VOLUME')]"
коммунарка шоколад 90г,"[(0, 10, 'B-BRAND'), (11, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
бон пари мармелад 75 г,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 17, 'B-TYPE'), (18, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
"чудо йогурт 2,4% 270 г","[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 16, 'B-PERCENT'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
"чудо йогурт 2,4 % 270 г","[(0, 4, 'B-BRAND'), (5, 11, 'B-TYPE'), (12, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT'), (18, 21, 'B-VOLUME'), (22, 23, 'I-VOLUME')]"
тетрадь 60 л,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
kotex прокладки 7 ШТ,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
увелка рис 800г,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
unicum спрей 500мл,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 18, 'B-VOLUME')]"
"термос 3,2л","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
щелковский батон 450г,"[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
русский бисквит кекс 225г,"[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 20, 'B-TYPE'), (21, 25, 'B-VOLUME')]"
bosch щетка 1шт,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
ланч бокс 1шт,"[(0, 4, 'B-TYPE'), (5, 9, 'I-TYPE'), (10, 13, 'B-VOLUME')]"
