query,markup
масло mobil 4 л,"[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 13, 'B-VOLUME'), (14, 15, 'I-VOLUME')]"
lowenbrau 1л пиво,"[(0, 9, 'B-BRAND'), (10, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
капель порошок 400 г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 18, 'B-VOLUME'), (19, 20, 'I-VOLUME')]"
"джинсы 34, шт","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
lm 7574 шт смазка,"[(0, 2, 'B-BRAND'), (3, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 17, 'B-TYPE')]"
прихлоп 1 шт слайм,"[(0, 7, 'B-BRAND'), (8, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 18, 'B-TYPE')]"
"молоко первый вкус 1л 3,2%","[(0, 6, 'B-TYPE'), (7, 13, 'B-BRAND'), (14, 18, 'I-BRAND'), (19, 21, 'B-VOLUME'), (22, 26, 'B-PERCENT')]"
"молоко первый вкус 1л 3,2 %","[(0, 6, 'B-TYPE'), (7, 13, 'B-BRAND'), (14, 18, 'I-BRAND'), (19, 21, 'B-VOLUME'), (22, 25, 'B-PERCENT'), (26, 27, 'I-PERCENT')]"
maggi бульон 10г,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
cesar 20% корм,"[(0, 5, 'B-BRAND'), (6, 9, 'B-PERCENT'), (10, 14, 'B-TYPE')]"
cesar 20 % корм,"[(0, 5, 'B-BRAND'), (6, 8, 'B-PERCENT'), (9, 10, 'I-PERCENT'), (11, 15, 'B-TYPE')]"
ручка 5 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
увелка горох 80г,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 16, 'B-VOLUME')]"
"burn напиток 0,449л","[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 19, 'B-VOLUME')]"
мячи 6 шт,"[(0, 4, 'B-TYPE'), (5, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME')]"
сладонеж 170г вафли,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 19, 'B-TYPE')]"
"сок любимый 1,93л","[(0, 3, 'B-TYPE'), (4, 11, 'B-BRAND'), (12, 17, 'B-VOLUME')]"
соль 1кг,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME')]"
томское молоко 1% 900мл тан,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 17, 'B-PERCENT'), (18, 23, 'B-VOLUME'), (24, 27, 'B-TYPE')]"
томское молоко 1 % 900мл тан,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 24, 'B-VOLUME'), (25, 28, 'B-TYPE')]"
rich 1Л нектар,"[(0, 4, 'B-BRAND'), (5, 7, 'B-VOLUME'), (8, 14, 'B-TYPE')]"
масло 1л nissan,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
карты 54шт,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
яблоки 1 кг,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
косметика 30088 шт,"[(0, 9, 'B-TYPE'), (10, 15, 'B-VOLUME'), (16, 18, 'I-VOLUME')]"
хлебопек хлеб 400г,"[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
мармелад 200г,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
простоквашино 40 г сырок,"[(0, 13, 'B-BRAND'), (14, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME'), (19, 24, 'B-TYPE')]"
гвозди 1кг,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
5 морей шпроты 160г,"[(0, 1, 'B-BRAND'), (2, 7, 'I-BRAND'), (8, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
до встречи 1.5л тархун,"[(0, 2, 'B-BRAND'), (3, 10, 'I-BRAND'), (11, 15, 'B-VOLUME'), (16, 22, 'B-TYPE')]"
даниссимо 105г,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME')]"
"энергетический напиток 0,5 л drive me","[(0, 14, 'B-TYPE'), (15, 22, 'I-TYPE'), (23, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME'), (29, 34, 'B-BRAND'), (35, 37, 'I-BRAND')]"
lays 150 г,"[(0, 4, 'B-BRAND'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
картридж canon 1 г,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 16, 'B-VOLUME'), (17, 18, 'I-VOLUME')]"
deluxe краска 60 мл,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 16, 'B-VOLUME'), (17, 19, 'I-VOLUME')]"
бибер 100 г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
"лимонад 0,5л el fresco","[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 15, 'B-BRAND'), (16, 22, 'I-BRAND')]"
"коктейль 2,5% 210г растишка","[(0, 8, 'B-TYPE'), (9, 13, 'B-PERCENT'), (14, 18, 'B-VOLUME'), (19, 27, 'B-BRAND')]"
"коктейль 2,5 % 210г растишка","[(0, 8, 'B-TYPE'), (9, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT'), (15, 19, 'B-VOLUME'), (20, 28, 'B-BRAND')]"
"батончик 40,5г mars","[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME'), (15, 19, 'B-BRAND')]"
русское руно яйцо 10шт,"[(0, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
"laimon orange 0,33л напиток","[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 19, 'B-VOLUME'), (20, 27, 'B-TYPE')]"
маска may island 25мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-BRAND'), (10, 16, 'I-BRAND'), (17, 21, 'B-VOLUME')]"
kleber крючки 3шт,"[(0, 6, 'B-BRAND'), (7, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"майонез махеевъ 50,5% 200мл","[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 21, 'B-PERCENT'), (22, 27, 'B-VOLUME')]"
"майонез махеевъ 50,5 % 200мл","[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 20, 'B-PERCENT'), (21, 22, 'I-PERCENT'), (23, 28, 'B-VOLUME')]"
myllyn paras 500г каша,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 22, 'B-TYPE')]"
сырок 40г простоквашино,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 23, 'B-BRAND')]"
бумага 12шт papia,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 17, 'B-BRAND')]"
приправа kotanyi 36г,"[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 20, 'B-VOLUME')]"
крышка 200 мл,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
пикник тефтели 250г,"[(0, 6, 'B-BRAND'), (7, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
гель-лак bluesky 201 Г,"[(0, 8, 'B-TYPE'), (9, 16, 'B-BRAND'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
"удобрение 0,9кг гера","[(0, 9, 'B-TYPE'), (10, 15, 'B-VOLUME'), (16, 20, 'B-BRAND')]"
вкусные консервы 240 г шпроты,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME'), (23, 29, 'B-TYPE')]"
jazzway 1 г прожектор,"[(0, 7, 'B-BRAND'), (8, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 21, 'B-TYPE')]"
чипсы 100Г от мартина,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 13, 'B-BRAND'), (14, 21, 'I-BRAND')]"
фиксатор felix 6мл,"[(0, 8, 'B-TYPE'), (9, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
газ 70.5 л,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
"водка воздух 0,5л","[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
мешок lavel 1шт,"[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 15, 'B-VOLUME')]"
parlo салфетки 3шт,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
ceresit 5кг грунтовка,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 21, 'B-TYPE')]"
din шайба 1шт,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
tom лонгслив 2157457077777 Л,"[(0, 3, 'B-BRAND'), (4, 12, 'B-TYPE'), (13, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
батончик 30г фрутилад,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 21, 'B-BRAND')]"
хлеб 400г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
крылышки главпродукт 300г,"[(0, 8, 'B-TYPE'), (9, 20, 'B-BRAND'), (21, 25, 'B-VOLUME')]"
очиститель wurth 1 мл,"[(0, 10, 'B-TYPE'), (11, 16, 'B-BRAND'), (17, 18, 'B-VOLUME'), (19, 21, 'I-VOLUME')]"
nivea бальзам 100мл,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 19, 'B-VOLUME')]"
напиток 7up 1л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-BRAND'), (12, 14, 'B-VOLUME')]"
майонез 400мл 67% ricco,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 17, 'B-PERCENT'), (18, 23, 'B-BRAND')]"
майонез 400мл 67 % ricco,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 24, 'B-BRAND')]"
кольца 2 шт,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
термопаста 3г,"[(0, 10, 'B-TYPE'), (11, 13, 'B-VOLUME')]"
освежитель 300 мл chirton,"[(0, 10, 'B-TYPE'), (11, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME'), (18, 25, 'B-BRAND')]"
корм 85г whiskas,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 16, 'B-BRAND')]"
"творожок 100г чудо 4,2%","[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 18, 'B-BRAND'), (19, 23, 'B-PERCENT')]"
"творожок 100г чудо 4,2 %","[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 18, 'B-BRAND'), (19, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT')]"
"вода 1,5 л красный ключ","[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 18, 'B-BRAND'), (19, 23, 'I-BRAND')]"
"йогурт 2,5% фругурт 250г","[(0, 6, 'B-TYPE'), (7, 11, 'B-PERCENT'), (12, 19, 'B-BRAND'), (20, 24, 'B-VOLUME')]"
"йогурт 2,5 % фругурт 250г","[(0, 6, 'B-TYPE'), (7, 10, 'B-PERCENT'), (11, 12, 'I-PERCENT'), (13, 20, 'B-BRAND'), (21, 25, 'B-VOLUME')]"
круассан 60г 0%,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 15, 'B-PERCENT')]"
круассан 60г 0 %,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 14, 'B-PERCENT'), (15, 16, 'I-PERCENT')]"
ozera 90г шоколад,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
гайка 320 Г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
поиск 1г семена,"[(0, 5, 'B-BRAND'), (6, 8, 'B-VOLUME'), (9, 15, 'B-TYPE')]"
president сыр 100г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
хлеб бородино 400 Г,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
"газ 10,5кг","[(0, 3, 'B-TYPE'), (4, 10, 'B-VOLUME')]"
махеевъ майонез 380г,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
буренка 300г 15% сметана,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 16, 'B-PERCENT'), (17, 24, 'B-TYPE')]"
буренка 300г 15 % сметана,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 15, 'B-PERCENT'), (16, 17, 'I-PERCENT'), (18, 25, 'B-TYPE')]"
томер шоколад 90г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
снежок 15% 200 г сметана,"[(0, 6, 'B-BRAND'), (7, 10, 'B-PERCENT'), (11, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME'), (17, 24, 'B-TYPE')]"
снежок 15 % 200 г сметана,"[(0, 6, 'B-BRAND'), (7, 9, 'B-PERCENT'), (10, 11, 'I-PERCENT'), (12, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME'), (18, 25, 'B-TYPE')]"
тетрадь 100л hatber,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 19, 'B-BRAND')]"
кэмми 30шт лапша,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 16, 'B-TYPE')]"
мульти пульти 1шт,"[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 17, 'B-VOLUME')]"
"семена 0,5г","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
масло 5л нежинское,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 18, 'B-BRAND')]"
"сок 1,93Л любимый","[(0, 3, 'B-TYPE'), (4, 9, 'B-VOLUME'), (10, 17, 'B-BRAND')]"
чай 100Г sebastea,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 17, 'B-BRAND')]"
"чай 1,8г tess","[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 13, 'B-BRAND')]"
bombbar 60 г батончик,"[(0, 7, 'B-BRAND'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 21, 'B-TYPE')]"
альт тетрадь 12 л,"[(0, 4, 'B-BRAND'), (5, 12, 'B-TYPE'), (13, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
"вино 11% 0,75л крымское","[(0, 4, 'B-TYPE'), (5, 8, 'B-PERCENT'), (9, 14, 'B-VOLUME'), (15, 23, 'B-BRAND')]"
"вино 11 % 0,75л крымское","[(0, 4, 'B-TYPE'), (5, 7, 'B-PERCENT'), (8, 9, 'I-PERCENT'), (10, 15, 'B-VOLUME'), (16, 24, 'B-BRAND')]"
масло 200г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
шампунь timotei 400мл,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 21, 'B-VOLUME')]"
каша 40г увелка,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
"pepsi 0,25л вода","[(0, 5, 'B-BRAND'), (6, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
"вода 1,5л карачинская","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 21, 'B-BRAND')]"
йогурт 450г коровка из кореновки,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 19, 'B-BRAND'), (20, 22, 'I-BRAND'), (23, 32, 'I-BRAND')]"
"килька 2,5кг","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
haribo 80г мармелад,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 19, 'B-TYPE')]"
kisskiss 2.8г бальзам,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 21, 'B-TYPE')]"
шприц 3мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
"халзан 0,45л пиво","[(0, 6, 'B-BRAND'), (7, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
порошок 480г пемолюкс,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 21, 'B-BRAND')]"
сэндвич 230г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
балтийский берег икра 480 г,"[(0, 10, 'B-BRAND'), (11, 16, 'I-BRAND'), (17, 21, 'B-TYPE'), (22, 25, 'B-VOLUME'), (26, 27, 'I-VOLUME')]"
"пилигрим 0,5л вода","[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 18, 'B-TYPE')]"
масло заря 82% 180г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-BRAND'), (11, 14, 'B-PERCENT'), (15, 19, 'B-VOLUME')]"
масло заря 82 % 180г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-BRAND'), (11, 13, 'B-PERCENT'), (14, 15, 'I-PERCENT'), (16, 20, 'B-VOLUME')]"
жидкость 1Л,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME')]"
high commissioner 1л виски,"[(0, 4, 'B-BRAND'), (5, 17, 'I-BRAND'), (18, 20, 'B-VOLUME'), (21, 26, 'B-TYPE')]"
чистюля губка 10шт,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
сваля сыр 50% 200г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 13, 'B-PERCENT'), (14, 18, 'B-VOLUME')]"
сваля сыр 50 % 200г,"[(0, 5, 'B-BRAND'), (6, 9, 'B-TYPE'), (10, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT'), (15, 19, 'B-VOLUME')]"
пирожки 75 г,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
фруктовая аллея 90г мыло,"[(0, 9, 'B-BRAND'), (10, 15, 'I-BRAND'), (16, 19, 'B-VOLUME'), (20, 24, 'B-TYPE')]"
гайка 1шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
селтинг крупа 900г,"[(0, 7, 'B-BRAND'), (8, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
"ячменное поле 0,5л пиво","[(0, 8, 'B-BRAND'), (9, 13, 'I-BRAND'), (14, 18, 'B-VOLUME'), (19, 23, 'B-TYPE')]"
мороженое кик 100г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
чай 12шт curtis,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
милка 156Г печенье,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
витако 400г сыр,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 15, 'B-TYPE')]"
пакет 2 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
карандаши goodmark 04шт,"[(0, 9, 'B-TYPE'), (10, 18, 'B-BRAND'), (19, 23, 'B-VOLUME')]"
сыробогатов 130г сыр,"[(0, 11, 'B-BRAND'), (12, 16, 'B-VOLUME'), (17, 20, 'B-TYPE')]"
кедр 5 ШТ круг абразивный,"[(0, 4, 'B-BRAND'), (5, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME'), (10, 14, 'B-TYPE'), (15, 25, 'I-TYPE')]"
рикотта 1 кг,"[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
тортилья horeca select 8шт,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 22, 'I-BRAND'), (23, 26, 'B-VOLUME')]"
сыр 45% 1кг,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT'), (8, 11, 'B-VOLUME')]"
сыр 45 % 1кг,"[(0, 3, 'B-TYPE'), (4, 6, 'B-PERCENT'), (7, 8, 'I-PERCENT'), (9, 12, 'B-VOLUME')]"
зубр наждачка 5шт,"[(0, 4, 'B-BRAND'), (5, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
печенье 400г принцип,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
"алексеевское 8,5% молоко 380г","[(0, 12, 'B-BRAND'), (13, 17, 'B-PERCENT'), (18, 24, 'B-TYPE'), (25, 29, 'B-VOLUME')]"
"алексеевское 8,5 % молоко 380г","[(0, 12, 'B-BRAND'), (13, 16, 'B-PERCENT'), (17, 18, 'I-PERCENT'), (19, 25, 'B-TYPE'), (26, 30, 'B-VOLUME')]"
клубника 1кг,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
килька 240г за родину,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 14, 'B-BRAND'), (15, 21, 'I-BRAND')]"
эмаль 3кг лакра,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 15, 'B-BRAND')]"
"сенежская вода 0,5л","[(0, 9, 'B-BRAND'), (10, 14, 'B-TYPE'), (15, 19, 'B-VOLUME')]"
шампунь 400мл pantene,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 21, 'B-BRAND')]"
esse 11.22 Г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
пиканта 530Г фасоль,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 19, 'B-TYPE')]"
десерт 20г джелиссимо,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 21, 'B-BRAND')]"
ремит колбаса 90Г,"[(0, 5, 'B-BRAND'), (6, 13, 'B-TYPE'), (14, 17, 'B-VOLUME')]"
"шоколад callebaut 70,5% 0,4кг","[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 23, 'B-PERCENT'), (24, 29, 'B-VOLUME')]"
"шоколад callebaut 70,5 % 0,4кг","[(0, 7, 'B-TYPE'), (8, 17, 'B-BRAND'), (18, 22, 'B-PERCENT'), (23, 24, 'I-PERCENT'), (25, 30, 'B-VOLUME')]"
безмен 25кг,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
gillette станок 5шт,"[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
"юбка 28,5л","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME')]"
zewa полотенца 2шт,"[(0, 4, 'B-BRAND'), (5, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
дядя ваня перец 350 мл,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 15, 'B-TYPE'), (16, 19, 'B-VOLUME'), (20, 22, 'I-VOLUME')]"
"веселый молочник молоко 2,5% 930мл","[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 23, 'B-TYPE'), (24, 28, 'B-PERCENT'), (29, 34, 'B-VOLUME')]"
"веселый молочник молоко 2,5 % 930мл","[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 23, 'B-TYPE'), (24, 27, 'B-PERCENT'), (28, 29, 'I-PERCENT'), (30, 35, 'B-VOLUME')]"
мартини 125 мл,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
салфетки 100шт,"[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME')]"
forest фисташки 25г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
чистая линия мороженое 80Г,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
кинто соус 195мл,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 16, 'B-VOLUME')]"
березкино 60% сыр 140г,"[(0, 9, 'B-BRAND'), (10, 13, 'B-PERCENT'), (14, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
березкино 60 % сыр 140г,"[(0, 9, 'B-BRAND'), (10, 12, 'B-PERCENT'), (13, 14, 'I-PERCENT'), (15, 18, 'B-TYPE'), (19, 23, 'B-VOLUME')]"
коммунарка 90г шоколад,"[(0, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 22, 'B-TYPE')]"
бон пари мармелад 75 г,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 17, 'B-TYPE'), (18, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
"йогурт 270 г чудо 2,4%","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 17, 'B-BRAND'), (18, 22, 'B-PERCENT')]"
"йогурт 270 г чудо 2,4 %","[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 17, 'B-BRAND'), (18, 21, 'B-PERCENT'), (22, 23, 'I-PERCENT')]"
тетрадь 60 л,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
kotex прокладки 7 ШТ,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
увелка 800г рис,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 15, 'B-TYPE')]"
unicum спрей 500мл,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 18, 'B-VOLUME')]"
"термос 3,2л","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
батон щелковский 450г,"[(0, 5, 'B-TYPE'), (6, 16, 'B-BRAND'), (17, 21, 'B-VOLUME')]"
русский бисквит 225г кекс,"[(0, 7, 'B-BRAND'), (8, 15, 'I-BRAND'), (16, 20, 'B-VOLUME'), (21, 25, 'B-TYPE')]"
bosch 1шт щетка,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 15, 'B-TYPE')]"
ланч бокс 1шт,"[(0, 4, 'B-TYPE'), (5, 9, 'I-TYPE'), (10, 13, 'B-VOLUME')]"
