query,markup
русское руно 10шт яйцо,"[(0, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 22, 'B-TYPE')]"
"напиток laimon orange 0,33л","[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 21, 'I-BRAND'), (22, 27, 'B-VOLUME')]"
маска may island 25мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-BRAND'), (10, 16, 'I-BRAND'), (17, 21, 'B-VOLUME')]"
крючки 3шт kleber,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 17, 'B-BRAND')]"
"махеевъ 200мл майонез 50,5%","[(0, 7, 'B-BRAND'), (8, 13, 'B-VOLUME'), (14, 21, 'B-TYPE'), (22, 27, 'B-PERCENT')]"
myllyn paras 500г каша,"[(0, 6, 'B-BRAND'), (7, 12, 'I-BRAND'), (13, 17, 'B-VOLUME'), (18, 22, 'B-TYPE')]"
простоквашино сырок 40г,"[(0, 13, 'B-BRAND'), (14, 19, 'B-TYPE'), (20, 23, 'B-VOLUME')]"
papia бумага 12шт,"[(0, 5, 'B-BRAND'), (6, 12, 'B-TYPE'), (13, 17, 'B-VOLUME')]"
приправа 36г kotanyi,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
крышка 200 мл,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
пикник 250г тефтели,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 19, 'B-TYPE')]"
гель-лак 201 Г bluesky,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 14, 'I-VOLUME'), (15, 22, 'B-BRAND')]"
"гера удобрение 0,9кг","[(0, 4, 'B-BRAND'), (5, 14, 'B-TYPE'), (15, 20, 'B-VOLUME')]"
вкусные консервы шпроты 240 г,"[(0, 7, 'B-BRAND'), (8, 16, 'I-BRAND'), (17, 23, 'B-TYPE'), (24, 27, 'B-VOLUME'), (28, 29, 'I-VOLUME')]"
прожектор 1 г jazzway,"[(0, 9, 'B-TYPE'), (10, 11, 'B-VOLUME'), (12, 13, 'I-VOLUME'), (14, 21, 'B-BRAND')]"
чипсы от мартина 100Г,"[(0, 5, 'B-TYPE'), (6, 8, 'B-BRAND'), (9, 16, 'I-BRAND'), (17, 21, 'B-VOLUME')]"
felix фиксатор 6мл,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
газ 70.5 л,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME')]"
"водка воздух 0,5л","[(0, 5, 'B-TYPE'), (6, 12, 'B-BRAND'), (13, 17, 'B-VOLUME')]"
lavel мешок 1шт,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
parlo 3шт салфетки,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 18, 'B-TYPE')]"
ceresit грунтовка 5кг,"[(0, 7, 'B-BRAND'), (8, 17, 'B-TYPE'), (18, 21, 'B-VOLUME')]"
din шайба 1шт,"[(0, 3, 'B-BRAND'), (4, 9, 'B-TYPE'), (10, 13, 'B-VOLUME')]"
tom лонгслив 2157457077777 Л,"[(0, 3, 'B-BRAND'), (4, 12, 'B-TYPE'), (13, 26, 'B-VOLUME'), (27, 28, 'I-VOLUME')]"
батончик 30г фрутилад,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 21, 'B-BRAND')]"
хлеб 400г,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME')]"
крылышки 300г главпродукт,"[(0, 8, 'B-TYPE'), (9, 13, 'B-VOLUME'), (14, 25, 'B-BRAND')]"
wurth 1 мл очиститель,"[(0, 5, 'B-BRAND'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 21, 'B-TYPE')]"
бальзам nivea 100мл,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 19, 'B-VOLUME')]"
напиток 7up 1л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-BRAND'), (12, 14, 'B-VOLUME')]"
майонез ricco 400мл 67%,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 19, 'B-VOLUME'), (20, 23, 'B-PERCENT')]"
кольца 2 шт,"[(0, 6, 'B-TYPE'), (7, 8, 'B-VOLUME'), (9, 11, 'I-VOLUME')]"
термопаста 3г,"[(0, 10, 'B-TYPE'), (11, 13, 'B-VOLUME')]"
освежитель 300 мл chirton,"[(0, 10, 'B-TYPE'), (11, 14, 'B-VOLUME'), (15, 17, 'I-VOLUME'), (18, 25, 'B-BRAND')]"
whiskas 85г корм,"[(0, 7, 'B-BRAND'), (8, 11, 'B-VOLUME'), (12, 16, 'B-TYPE')]"
"чудо 4,2% 100г творожок","[(0, 4, 'B-BRAND'), (5, 9, 'B-PERCENT'), (10, 14, 'B-VOLUME'), (15, 23, 'B-TYPE')]"
"вода 1,5 л красный ключ","[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 18, 'B-BRAND'), (19, 23, 'I-BRAND')]"
"фругурт 250г 2,5% йогурт","[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 17, 'B-PERCENT'), (18, 24, 'B-TYPE')]"
круассан 60г 0%,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 15, 'B-PERCENT')]"
ozera 90г шоколад,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
гайка 320 Г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
семена 1г поиск,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 15, 'B-BRAND')]"
president 100г сыр,"[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 18, 'B-TYPE')]"
хлеб бородино 400 Г,"[(0, 4, 'B-TYPE'), (5, 13, 'B-BRAND'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
"газ 10,5кг","[(0, 3, 'B-TYPE'), (4, 10, 'B-VOLUME')]"
махеевъ 380г майонез,"[(0, 7, 'B-BRAND'), (8, 12, 'B-VOLUME'), (13, 20, 'B-TYPE')]"
сметана 15% буренка 300г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-PERCENT'), (12, 19, 'B-BRAND'), (20, 24, 'B-VOLUME')]"
шоколад 90г томер,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 17, 'B-BRAND')]"
снежок 200 г сметана 15%,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 20, 'B-TYPE'), (21, 24, 'B-PERCENT')]"
тетрадь 100л hatber,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 19, 'B-BRAND')]"
лапша кэмми 30шт,"[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 16, 'B-VOLUME')]"
мульти пульти 1шт,"[(0, 6, 'B-BRAND'), (7, 13, 'I-BRAND'), (14, 17, 'B-VOLUME')]"
"семена 0,5г","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
нежинское масло 5л,"[(0, 9, 'B-BRAND'), (10, 15, 'B-TYPE'), (16, 18, 'B-VOLUME')]"
"сок любимый 1,93Л","[(0, 3, 'B-TYPE'), (4, 11, 'B-BRAND'), (12, 17, 'B-VOLUME')]"
чай 100Г sebastea,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 17, 'B-BRAND')]"
"tess чай 1,8г","[(0, 4, 'B-BRAND'), (5, 8, 'B-TYPE'), (9, 13, 'B-VOLUME')]"
bombbar батончик 60 г,"[(0, 7, 'B-BRAND'), (8, 16, 'B-TYPE'), (17, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
тетрадь 12 л альт,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME'), (13, 17, 'B-BRAND')]"
"крымское вино 11% 0,75л","[(0, 8, 'B-BRAND'), (9, 13, 'B-TYPE'), (14, 17, 'B-PERCENT'), (18, 23, 'B-VOLUME')]"
масло 200г,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME')]"
timotei шампунь 400мл,"[(0, 7, 'B-BRAND'), (8, 15, 'B-TYPE'), (16, 21, 'B-VOLUME')]"
увелка каша 40г,"[(0, 6, 'B-BRAND'), (7, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
"вода pepsi 0,25л","[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 16, 'B-VOLUME')]"
"карачинская вода 1,5л","[(0, 11, 'B-BRAND'), (12, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
коровка из кореновки 450г йогурт,"[(0, 7, 'B-BRAND'), (8, 10, 'I-BRAND'), (11, 20, 'I-BRAND'), (21, 25, 'B-VOLUME'), (26, 32, 'B-TYPE')]"
"килька 2,5кг","[(0, 6, 'B-TYPE'), (7, 12, 'B-VOLUME')]"
мармелад haribo 80г,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 19, 'B-VOLUME')]"
kisskiss 2.8г бальзам,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 21, 'B-TYPE')]"
шприц 3мл,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
"халзан 0,45л пиво","[(0, 6, 'B-BRAND'), (7, 12, 'B-VOLUME'), (13, 17, 'B-TYPE')]"
порошок 480г пемолюкс,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 21, 'B-BRAND')]"
сэндвич 230г,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME')]"
балтийский берег 480 г икра,"[(0, 10, 'B-BRAND'), (11, 16, 'I-BRAND'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME'), (23, 27, 'B-TYPE')]"
"пилигрим 0,5л вода","[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 18, 'B-TYPE')]"
заря 82% 180г масло,"[(0, 4, 'B-BRAND'), (5, 8, 'B-PERCENT'), (9, 13, 'B-VOLUME'), (14, 19, 'B-TYPE')]"
жидкость 1Л,"[(0, 8, 'B-TYPE'), (9, 11, 'B-VOLUME')]"
high commissioner виски 1л,"[(0, 4, 'B-BRAND'), (5, 17, 'I-BRAND'), (18, 23, 'B-TYPE'), (24, 26, 'B-VOLUME')]"
губка 10шт чистюля,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 18, 'B-BRAND')]"
сыр 50% 200г сваля,"[(0, 3, 'B-TYPE'), (4, 7, 'B-PERCENT'), (8, 12, 'B-VOLUME'), (13, 18, 'B-BRAND')]"
пирожки 75 г,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
мыло 90г фруктовая аллея,"[(0, 4, 'B-TYPE'), (5, 8, 'B-VOLUME'), (9, 18, 'B-BRAND'), (19, 24, 'I-BRAND')]"
гайка 1шт,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
крупа селтинг 900г,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
"пиво 0,5л ячменное поле","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 18, 'B-BRAND'), (19, 23, 'I-BRAND')]"
мороженое кик 100г,"[(0, 9, 'B-TYPE'), (10, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
чай 12шт curtis,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 15, 'B-BRAND')]"
милка 156Г печенье,"[(0, 5, 'B-BRAND'), (6, 10, 'B-VOLUME'), (11, 18, 'B-TYPE')]"
витако сыр 400г,"[(0, 6, 'B-BRAND'), (7, 10, 'B-TYPE'), (11, 15, 'B-VOLUME')]"
пакет 2 шт,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME')]"
goodmark 04шт карандаши,"[(0, 8, 'B-BRAND'), (9, 13, 'B-VOLUME'), (14, 23, 'B-TYPE')]"
сыр 130г сыробогатов,"[(0, 3, 'B-TYPE'), (4, 8, 'B-VOLUME'), (9, 20, 'B-BRAND')]"
круг абразивный кедр 5 ШТ,"[(0, 4, 'B-TYPE'), (5, 15, 'I-TYPE'), (16, 20, 'B-BRAND'), (21, 22, 'B-VOLUME'), (23, 25, 'I-VOLUME')]"
рикотта 1 кг,"[(0, 7, 'B-TYPE'), (8, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
тортилья horeca select 8шт,"[(0, 8, 'B-TYPE'), (9, 15, 'B-BRAND'), (16, 22, 'I-BRAND'), (23, 26, 'B-VOLUME')]"
сыр 1кг 45%,"[(0, 3, 'B-TYPE'), (4, 7, 'B-VOLUME'), (8, 11, 'B-PERCENT')]"
наждачка 5шт зубр,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 17, 'B-BRAND')]"
печенье 400г принцип,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 20, 'B-BRAND')]"
"молоко алексеевское 380г 8,5%","[(0, 6, 'B-TYPE'), (7, 19, 'B-BRAND'), (20, 24, 'B-VOLUME'), (25, 29, 'B-PERCENT')]"
клубника 1кг,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME')]"
килька за родину 240г,"[(0, 6, 'B-TYPE'), (7, 9, 'B-BRAND'), (10, 16, 'I-BRAND'), (17, 21, 'B-VOLUME')]"
лакра 3кг эмаль,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 15, 'B-TYPE')]"
"сенежская 0,5л вода","[(0, 9, 'B-BRAND'), (10, 14, 'B-VOLUME'), (15, 19, 'B-TYPE')]"
шампунь 400мл pantene,"[(0, 7, 'B-TYPE'), (8, 13, 'B-VOLUME'), (14, 21, 'B-BRAND')]"
esse 11.22 Г,"[(0, 4, 'B-BRAND'), (5, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
фасоль 530Г пиканта,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 19, 'B-BRAND')]"
десерт 20г джелиссимо,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 21, 'B-BRAND')]"
ремит 90Г колбаса,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
"шоколад 70,5% callebaut 0,4кг","[(0, 7, 'B-TYPE'), (8, 13, 'B-PERCENT'), (14, 23, 'B-BRAND'), (24, 29, 'B-VOLUME')]"
безмен 25кг,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
gillette станок 5шт,"[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
"юбка 28,5л","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME')]"
полотенца zewa 2шт,"[(0, 9, 'B-TYPE'), (10, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
дядя ваня 350 мл перец,"[(0, 4, 'B-BRAND'), (5, 9, 'I-BRAND'), (10, 13, 'B-VOLUME'), (14, 16, 'I-VOLUME'), (17, 22, 'B-TYPE')]"
"молоко веселый молочник 2,5% 930мл","[(0, 6, 'B-TYPE'), (7, 14, 'B-BRAND'), (15, 23, 'I-BRAND'), (24, 28, 'B-PERCENT'), (29, 34, 'B-VOLUME')]"
мартини 125 мл,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
салфетки 100шт,"[(0, 8, 'B-TYPE'), (9, 14, 'B-VOLUME')]"
forest фисташки 25г,"[(0, 6, 'B-BRAND'), (7, 15, 'B-TYPE'), (16, 19, 'B-VOLUME')]"
мороженое 80Г чистая линия,"[(0, 9, 'B-TYPE'), (10, 13, 'B-VOLUME'), (14, 20, 'B-BRAND'), (21, 26, 'I-BRAND')]"
соус кинто 195мл,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 16, 'B-VOLUME')]"
сыр березкино 60% 140г,"[(0, 3, 'B-TYPE'), (4, 13, 'B-BRAND'), (14, 17, 'B-PERCENT'), (18, 22, 'B-VOLUME')]"
коммунарка 90г шоколад,"[(0, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 22, 'B-TYPE')]"
бон пари мармелад 75 г,"[(0, 3, 'B-BRAND'), (4, 8, 'I-BRAND'), (9, 17, 'B-TYPE'), (18, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
"йогурт чудо 2,4% 270 г","[(0, 6, 'B-TYPE'), (7, 11, 'B-BRAND'), (12, 16, 'B-PERCENT'), (17, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
тетрадь 60 л,"[(0, 7, 'B-TYPE'), (8, 10, 'B-VOLUME'), (11, 12, 'I-VOLUME')]"
kotex прокладки 7 ШТ,"[(0, 5, 'B-BRAND'), (6, 15, 'B-TYPE'), (16, 17, 'B-VOLUME'), (18, 20, 'I-VOLUME')]"
увелка 800г рис,"[(0, 6, 'B-BRAND'), (7, 11, 'B-VOLUME'), (12, 15, 'B-TYPE')]"
unicum спрей 500мл,"[(0, 6, 'B-BRAND'), (7, 12, 'B-TYPE'), (13, 18, 'B-VOLUME')]"
"термос 3,2л","[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME')]"
щелковский батон 450г,"[(0, 10, 'B-BRAND'), (11, 16, 'B-TYPE'), (17, 21, 'B-VOLUME')]"
кекс 225г русский бисквит,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 17, 'B-BRAND'), (18, 25, 'I-BRAND')]"
bosch щетка 1шт,"[(0, 5, 'B-BRAND'), (6, 11, 'B-TYPE'), (12, 15, 'B-VOLUME')]"
ланч бокс 1шт,"[(0, 4, 'B-TYPE'), (5, 9, 'I-TYPE'), (10, 13, 'B-VOLUME')]"
линейка bv 23.173574 Л,"[(0, 7, 'B-TYPE'), (8, 10, 'B-BRAND'), (11, 20, 'B-VOLUME'), (21, 22, 'I-VOLUME')]"
ясно солнышко каша 45г,"[(0, 4, 'B-BRAND'), (5, 13, 'I-BRAND'), (14, 18, 'B-TYPE'), (19, 22, 'B-VOLUME')]"
планка 045 шт,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
тетрадь 24л,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
сваля 5% творог 180г,"[(0, 5, 'B-BRAND'), (6, 8, 'B-PERCENT'), (9, 15, 'B-TYPE'), (16, 20, 'B-VOLUME')]"
эскимо 60 г,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME')]"
любятово хлопья 270 г,"[(0, 8, 'B-BRAND'), (9, 15, 'B-TYPE'), (16, 19, 'B-VOLUME'), (20, 21, 'I-VOLUME')]"
"пицца 0,256 кг","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
"лук 0,5кг","[(0, 3, 'B-TYPE'), (4, 9, 'B-VOLUME')]"
toho 5 г,"[(0, 4, 'B-BRAND'), (5, 6, 'B-VOLUME'), (7, 8, 'I-VOLUME')]"
кофе 190г черная карта,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 16, 'B-BRAND'), (17, 22, 'I-BRAND')]"
краски 20 мл,"[(0, 6, 'B-TYPE'), (7, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME')]"
акрил 120 мл amsterdam,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 12, 'I-VOLUME'), (13, 22, 'B-BRAND')]"
"пиво 0,46л 4,5% kronenbourg","[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 15, 'B-PERCENT'), (16, 27, 'B-BRAND')]"
магия востока 75г приправа,"[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 17, 'B-VOLUME'), (18, 26, 'B-TYPE')]"
лампа 1шт navigator,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 19, 'B-BRAND')]"
блокнот hatber 40л,"[(0, 7, 'B-TYPE'), (8, 14, 'B-BRAND'), (15, 18, 'B-VOLUME')]"
дюрекс 3шт презервативы,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 23, 'B-TYPE')]"
печенье 147г milka,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 18, 'B-BRAND')]"
аппликатор 10шт tf,"[(0, 10, 'B-TYPE'), (11, 15, 'B-VOLUME'), (16, 18, 'B-BRAND')]"
антикокс verylube 320мл,"[(0, 8, 'B-TYPE'), (9, 17, 'B-BRAND'), (18, 23, 'B-VOLUME')]"
останкино сосиски 270г,"[(0, 9, 'B-BRAND'), (10, 17, 'B-TYPE'), (18, 22, 'B-VOLUME')]"
носки opium 1шт,"[(0, 5, 'B-TYPE'), (6, 11, 'B-BRAND'), (12, 15, 'B-VOLUME')]"
зерно 140г простоквашино,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 24, 'B-BRAND')]"
"зеленое село 500мл молоко 3,2%","[(0, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 18, 'B-VOLUME'), (19, 25, 'B-TYPE'), (26, 30, 'B-PERCENT')]"
огурцы 680г дядя ваня,"[(0, 6, 'B-TYPE'), (7, 11, 'B-VOLUME'), (12, 16, 'B-BRAND'), (17, 21, 'I-BRAND')]"
букет 5949 шт,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 13, 'I-VOLUME')]"
бисер 10 г zlatka,"[(0, 5, 'B-TYPE'), (6, 8, 'B-VOLUME'), (9, 10, 'I-VOLUME'), (11, 17, 'B-BRAND')]"
чипсы 90г,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME')]"
зефир 400г тортугалия,"[(0, 5, 'B-TYPE'), (6, 10, 'B-VOLUME'), (11, 21, 'B-BRAND')]"
"farbitex 0,8 кг эмаль","[(0, 8, 'B-BRAND'), (9, 12, 'B-VOLUME'), (13, 15, 'I-VOLUME'), (16, 21, 'B-TYPE')]"
майонез 234г 67% слобода,"[(0, 7, 'B-TYPE'), (8, 12, 'B-VOLUME'), (13, 16, 'B-PERCENT'), (17, 24, 'B-BRAND')]"
plushe 400шт салфетки,"[(0, 6, 'B-BRAND'), (7, 12, 'B-VOLUME'), (13, 21, 'B-TYPE')]"
русскарт луковые кольца 100г,"[(0, 8, 'B-BRAND'), (9, 16, 'B-TYPE'), (17, 23, 'I-TYPE'), (24, 28, 'B-VOLUME')]"
ekf дюбель 100шт,"[(0, 3, 'B-BRAND'), (4, 10, 'B-TYPE'), (11, 16, 'B-VOLUME')]"
чай 25 ШТ tess,"[(0, 3, 'B-TYPE'), (4, 6, 'B-VOLUME'), (7, 9, 'I-VOLUME'), (10, 14, 'B-BRAND')]"
"регидрон 18,9Г порошок","[(0, 8, 'B-BRAND'), (9, 14, 'B-VOLUME'), (15, 22, 'B-TYPE')]"
агуша вода 0.33 л,"[(0, 5, 'B-BRAND'), (6, 10, 'B-TYPE'), (11, 15, 'B-VOLUME'), (16, 17, 'I-VOLUME')]"
водка 0.7 Л беленькая 40%,"[(0, 5, 'B-TYPE'), (6, 9, 'B-VOLUME'), (10, 11, 'I-VOLUME'), (12, 21, 'B-BRAND'), (22, 25, 'B-PERCENT')]"
зеленая грядка шампиньоны 400г,"[(0, 7, 'B-BRAND'), (8, 14, 'I-BRAND'), (15, 25, 'B-TYPE'), (26, 30, 'B-VOLUME')]"
lucky john виброхвосты 6шт,"[(0, 5, 'B-BRAND'), (6, 10, 'I-BRAND'), (11, 22, 'B-TYPE'), (23, 26, 'B-VOLUME')]"
радуга 90г мороженое пломбир,"[(0, 6, 'B-BRAND'), (7, 10, 'B-VOLUME'), (11, 20, 'B-TYPE'), (21, 28, 'I-TYPE')]"
хлеб юг руси 300г,"[(0, 4, 'B-TYPE'), (5, 7, 'B-BRAND'), (8, 12, 'I-BRAND'), (13, 17, 'B-VOLUME')]"
антифриз 1кг oilright,"[(0, 8, 'B-TYPE'), (9, 12, 'B-VOLUME'), (13, 21, 'B-BRAND')]"
knorr приправа 26г,"[(0, 5, 'B-BRAND'), (6, 14, 'B-TYPE'), (15, 18, 'B-VOLUME')]"
ozera 50г шоколад,"[(0, 5, 'B-BRAND'), (6, 9, 'B-VOLUME'), (10, 17, 'B-TYPE')]"
"пирог 0,170 кг","[(0, 5, 'B-TYPE'), (6, 11, 'B-VOLUME'), (12, 14, 'I-VOLUME')]"
almo nature консервы 70 г,"[(0, 4, 'B-BRAND'), (5, 11, 'I-BRAND'), (12, 20, 'B-TYPE'), (21, 23, 'B-VOLUME'), (24, 25, 'I-VOLUME')]"
освежитель 300мл chirton,"[(0, 10, 'B-TYPE'), (11, 16, 'B-VOLUME'), (17, 24, 'B-BRAND')]"
батарейка varta 6шт,"[(0, 9, 'B-TYPE'), (10, 15, 'B-BRAND'), (16, 19, 'B-VOLUME')]"
пиво 0.9л жигули,"[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 16, 'B-BRAND')]"
виски johnnie walker 40%,"[(0, 5, 'B-TYPE'), (6, 13, 'B-BRAND'), (14, 20, 'I-BRAND'), (21, 24, 'B-PERCENT')]"
калитка 90г,"[(0, 7, 'B-TYPE'), (8, 11, 'B-VOLUME')]"
"белый медведь 0,45л 8% пиво","[(0, 5, 'B-BRAND'), (6, 13, 'I-BRAND'), (14, 19, 'B-VOLUME'), (20, 22, 'B-PERCENT'), (23, 27, 'B-TYPE')]"
rolf 4л масло,"[(0, 4, 'B-BRAND'), (5, 7, 'B-VOLUME'), (8, 13, 'B-TYPE')]"
шоколад merci 100г,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 18, 'B-VOLUME')]"
я ем пельмени 450г,"[(0, 1, 'B-BRAND'), (2, 4, 'I-BRAND'), (5, 13, 'B-TYPE'), (14, 18, 'B-VOLUME')]"
гренки 1кг,"[(0, 6, 'B-TYPE'), (7, 10, 'B-VOLUME')]"
щетка 1 шт oral-b,"[(0, 5, 'B-TYPE'), (6, 7, 'B-VOLUME'), (8, 10, 'I-VOLUME'), (11, 17, 'B-BRAND')]"
пена 750мл tytan,"[(0, 4, 'B-TYPE'), (5, 10, 'B-VOLUME'), (11, 16, 'B-BRAND')]"
вода архыз 0.5 Л,"[(0, 4, 'B-TYPE'), (5, 10, 'B-BRAND'), (11, 14, 'B-VOLUME'), (15, 16, 'I-VOLUME')]"
тетрадь полином 48л,"[(0, 7, 'B-TYPE'), (8, 15, 'B-BRAND'), (16, 19, 'B-VOLUME')]"
семечки джинн 140 г,"[(0, 7, 'B-TYPE'), (8, 13, 'B-BRAND'), (14, 17, 'B-VOLUME'), (18, 19, 'I-VOLUME')]"
шоколад бабаевский 100г,"[(0, 7, 'B-TYPE'), (8, 18, 'B-BRAND'), (19, 23, 'B-VOLUME')]"
"пиво 0,5л 4,0%","[(0, 4, 'B-TYPE'), (5, 9, 'B-VOLUME'), (10, 14, 'B-PERCENT')]"
лукойл 5л,"[(0, 6, 'B-BRAND'), (7, 9, 'B-VOLUME')]"
